date,avg_sentiment
2020-01-02,0.0
2020-01-07,0.0
2020-01-09,0.0
2020-01-13,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-30,1.0
2020-02-01,0.0
2020-02-01,0.0
2020-02-02,1.0
2020-02-04,0.5
2020-02-07,0.0
2020-02-11,0.0
2020-02-20,0.0
2020-03-02,0.0
2020-03-04,0.0
2020-03-06,-0.5
2020-03-11,0.0
2020-03-12,0.0
2020-03-20,0.0
2020-03-27,0.0
2020-04-01,0.0
2020-04-01,0.0
2020-04-14,0.0
2020-04-24,0.0
2020-05-08,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-15,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-06-01,0.0
2020-06-01,0.0
2020-06-03,1.0
2020-06-04,1.0
2020-06-09,0.0
2020-06-19,0.0
2020-06-24,0.0
2020-06-26,0.0
2020-07-08,-1.0
2020-07-09,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-27,0.6666666666666666
2020-07-29,0.0
2020-08-04,0.0
2020-08-05,-1.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-15,0.0
2020-08-26,0.0
2020-08-31,0.0
2020-09-15,0.0
2020-09-17,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-28,0.0
2020-10-01,0.0
2020-10-08,1.0
2020-10-13,0.5
2020-10-19,0.0
2020-10-26,0.0
2020-11-02,0.0
2020-11-03,0.5
2020-11-09,1.0
2020-11-10,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-23,1.0
2020-11-26,0.0
2020-12-02,0.0
2020-12-10,0.0
2020-12-11,0.0
2020-12-17,0.0
2020-12-22,0.0
2020-12-28,0.0
2021-01-04,0.0
2021-01-08,1.0
2021-01-12,0.0
2021-01-15,0.0
2021-01-22,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-02-01,0.0
2021-02-06,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-16,0.0
2021-02-22,0.0
2021-02-25,0.0
2021-03-04,0.0
2021-03-10,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-19,0.0
2021-03-24,1.0
2021-03-29,1.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-11,0.0
2021-04-21,0.0
2021-04-27,0.0
2021-04-29,0.0
2021-04-30,1.0
2021-05-03,0.0
2021-05-10,0.0
2021-05-11,0.0
2021-05-12,0.0
2021-05-22,0.0
2021-05-27,0.0
2021-06-01,0.0
2021-06-01,0.0
2021-06-07,0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-14,-1.0
2021-06-17,0.0
2021-06-25,1.0
2021-06-29,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-05,0.0
2021-07-09,0.0
2021-07-12,0.0
2021-07-24,0.0
2021-07-29,1.0
2021-07-31,0.0
2021-08-02,0.0
2021-08-04,0.0
2021-08-09,0.0
2021-08-10,1.0
2021-08-11,0.0
2021-08-16,0.0
2021-08-17,0.0
2021-09-07,1.0
2021-09-09,0.0
2021-09-13,0.0
2021-09-14,1.0
2021-09-16,0.0
2021-09-17,0.0
2021-09-29,1.0
2021-10-03,1.0
2021-10-07,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-18,0.2857142857142857
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-29,0.0
2021-11-05,0.0
2021-11-10,0.0
2021-11-14,0.0
2021-11-17,0.0
2021-11-22,0.0
2021-11-29,0.0
2021-12-02,1.0
2021-12-03,0.0
2021-12-20,0.0
2021-12-22,1.0
2022-01-10,0.0
2022-01-12,0.0
2022-01-14,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-28,0.0
2022-02-03,0.0
2022-02-09,-1.0
2022-02-10,0.0
2022-02-16,1.0
2022-02-18,0.3333333333333333
2022-02-24,-1.0
2022-02-28,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.5
2022-03-23,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-05,0.0
2022-04-07,0.0
2022-04-18,0.0
2022-04-20,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,-1.0
2022-05-17,0.5
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,1.0
2022-05-27,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,-1.0
2022-06-16,0.0
2022-06-23,0.0
2022-06-27,0.0
2022-06-29,-1.0
2022-06-30,-1.0
2022-07-01,0.0
2022-07-01,0.0
2022-07-07,0.0
2022-07-10,0.0
2022-07-13,0.0
2022-07-18,-1.0
2022-07-25,0.0
2022-07-29,0.0
